,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed,datetime,lat,long,station_id
0,3.14,0.0,-7.22,0.35,wind,rain,,Breezy,7.33,1522944000,8.05,304.0,8.18,2018-04-05 09:00:00,39.6,115.0,beijing_grid_006
1,2.81,,-8.73,0.32,wind,rain,,Breezy,6.84,1522947600,,306.0,7.21,2018-04-05 10:00:00,39.6,115.0,beijing_grid_006
2,-4.83,,-9.31,0.47,wind,snow,1023.47,Breezy,0.77,1522951200,16.03,313.0,6.77,2018-04-05 11:00:00,39.6,115.0,beijing_grid_006
3,1.02,,-8.87,0.35,wind,rain,,Breezy,5.48,1522954800,,310.0,7.34,2018-04-05 12:00:00,39.6,115.0,beijing_grid_006
4,0.38,,-8.23,0.4,clear-night,rain,,Clear,4.03,1522958400,,304.0,4.51,2018-04-05 13:00:00,39.6,115.0,beijing_grid_006
5,-5.49,,-10.38,0.44,wind,snow,1023.54,Breezy,0.46,1522962000,14.82,307.0,7.4,2018-04-05 14:00:00,39.6,115.0,beijing_grid_006
6,-0.49,,-10.44,0.32,wind,rain,,Breezy,5.0,1522965600,,314.0,10.29,2018-04-05 15:00:00,39.6,115.0,beijing_grid_006
7,1.96,,-10.16,0.3,wind,rain,,Breezy,6.11,1522969200,,320.0,6.96,2018-04-05 16:00:00,39.6,115.0,beijing_grid_006
8,-3.99,0.67,-10.71,0.4,partly-cloudy-day,rain,1025.83,Mostly Cloudy,1.31,1522972800,16.09,311.0,6.43,2018-04-05 17:00:00,39.6,115.0,beijing_grid_006
9,3.48,,-10.46,0.26,wind,rain,,Breezy,7.81,1522976400,,315.0,9.3,2018-04-05 18:00:00,39.6,115.0,beijing_grid_006
10,4.87,,-8.79,0.27,wind,rain,,Windy,9.23,1522980000,,320.0,11.59,2018-04-05 19:00:00,39.6,115.0,beijing_grid_006
11,-3.09,0.77,-11.61,0.34,wind,rain,1027.96,Breezy and Mostly Cloudy,2.59,1522983600,15.63,317.0,8.38,2018-04-05 20:00:00,39.6,115.0,beijing_grid_006
12,10.34,,-12.64,0.18,wind,rain,,Breezy,10.34,1522987200,9.98,320.0,10.81,2018-04-05 21:00:00,39.6,115.0,beijing_grid_006
13,10.97,,-11.12,0.2,wind,rain,,Breezy,10.97,1522990800,9.98,340.0,10.42,2018-04-05 22:00:00,39.6,115.0,beijing_grid_006
14,-1.57,0.75,-8.14,0.42,wind,rain,1028.0,Breezy and Mostly Cloudy,3.43,1522994400,14.4,313.0,7.16,2018-04-05 23:00:00,39.6,115.0,beijing_grid_006
15,10.63,,-13.32,0.17,wind,rain,,Windy,10.63,1522998000,,340.0,11.56,2018-04-06 00:00:00,39.6,115.0,beijing_grid_006
16,10.48,,-12.66,0.18,wind,rain,,Breezy,10.48,1523001600,,325.0,9.3,2018-04-06 01:00:00,39.6,115.0,beijing_grid_006
17,-2.33,0.62,-9.89,0.38,wind,rain,1028.73,Breezy and Mostly Cloudy,3.19,1523005200,14.42,322.0,8.44,2018-04-06 02:00:00,39.6,115.0,beijing_grid_006
18,4.09,,-10.72,0.25,wind,rain,,Breezy,8.26,1523008800,9.98,317.0,9.25,2018-04-06 03:00:00,39.6,115.0,beijing_grid_006
19,3.13,,-10.09,0.28,wind,rain,,Breezy,7.22,1523012400,9.98,313.0,7.78,2018-04-06 04:00:00,39.6,115.0,beijing_grid_006
20,-3.79,0.48,-12.4,0.36,partly-cloudy-night,snow,1030.25,Partly Cloudy,1.01,1523016000,15.63,304.0,5.24,2018-04-06 05:00:00,39.6,115.0,beijing_grid_006
21,1.62,,-9.74,0.32,clear-night,rain,,Clear,5.63,1523019600,9.98,320.0,6.17,2018-04-06 06:00:00,39.6,115.0,beijing_grid_006
22,2.23,,-10.97,0.3,clear-night,rain,,Clear,5.0,1523023200,9.98,312.0,3.4,2018-04-06 07:00:00,39.6,115.0,beijing_grid_006
23,-6.44,,-11.78,0.46,clear-night,snow,1028.34,Clear,-1.68,1523026800,11.88,278.0,4.13,2018-04-06 08:00:00,39.6,115.0,beijing_grid_006
0,-1.49,,-12.24,0.32,clear-night,rain,,Clear,2.67,1523030400,,326.0,4.85,2018-04-06 09:00:00,39.6,115.0,beijing_grid_006
1,-1.25,,-12.24,0.32,clear-night,rain,,Clear,2.67,1523034000,,320.0,4.42,2018-04-06 10:00:00,39.6,115.0,beijing_grid_006
2,-6.49,,-12.23,0.44,clear-night,snow,1027.81,Clear,-1.52,1523037600,14.97,299.0,4.49,2018-04-06 11:00:00,39.6,115.0,beijing_grid_006
3,-2.44,,-11.42,0.39,clear-night,snow,,Clear,1.08,1523041200,,293.0,3.29,2018-04-06 12:00:00,39.6,115.0,beijing_grid_006
4,-2.97,,-11.78,0.36,clear-night,rain,,Clear,1.56,1523044800,,288.0,5.02,2018-04-06 13:00:00,39.6,115.0,beijing_grid_006
5,-6.49,,-13.56,0.41,clear-night,snow,1026.62,Clear,-2.17,1523048400,16.09,307.0,3.43,2018-04-06 14:00:00,39.6,115.0,beijing_grid_006
6,-2.71,,-10.54,0.41,clear-night,snow,,Clear,1.08,1523052000,,320.0,3.63,2018-04-06 15:00:00,39.6,115.0,beijing_grid_006
7,0.68,,-9.44,0.4,clear-day,rain,,Clear,2.82,1523055600,,341.0,2.13,2018-04-06 16:00:00,39.6,115.0,beijing_grid_006
8,-1.11,0.55,-13.8,0.31,partly-cloudy-day,rain,1025.61,Partly Cloudy,1.28,1523059200,15.5,328.0,2.13,2018-04-06 17:00:00,39.6,115.0,beijing_grid_006
9,4.63,,-12.26,0.22,wind,rain,,Breezy,8.44,1523062800,,320.0,8.05,2018-04-06 18:00:00,39.6,115.0,beijing_grid_006
10,10.34,,-12.19,0.19,clear-day,rain,,Clear,10.34,1523066400,,320.0,5.81,2018-04-06 19:00:00,39.6,115.0,beijing_grid_006
11,4.58,0.31,-12.72,0.24,partly-cloudy-day,rain,1022.38,Partly Cloudy,6.29,1523070000,16.09,302.0,2.32,2018-04-06 20:00:00,39.6,115.0,beijing_grid_006
12,11.7,,-11.44,0.19,clear-day,rain,,Clear,11.7,1523073600,,,,2018-04-06 21:00:00,39.6,115.0,beijing_grid_006
13,12.18,,-11.83,0.17,clear-day,rain,,Clear,12.18,1523077200,,180.0,7.15,2018-04-06 22:00:00,39.6,115.0,beijing_grid_006
14,10.34,0.58,-10.59,0.22,partly-cloudy-day,rain,1017.21,Partly Cloudy,10.34,1523080800,16.09,262.0,2.57,2018-04-06 23:00:00,39.6,115.0,beijing_grid_006
15,14.72,,-10.17,0.17,wind,rain,,Breezy,14.72,1523084400,,170.0,7.15,2018-04-07 00:00:00,39.6,115.0,beijing_grid_006
16,14.72,,-8.75,0.19,clear-day,rain,,Clear,14.72,1523088000,,174.0,6.26,2018-04-07 01:00:00,39.6,115.0,beijing_grid_006
17,11.91,0.63,-9.29,0.22,partly-cloudy-day,rain,1013.34,Mostly Cloudy,11.91,1523091600,16.09,237.0,3.75,2018-04-07 02:00:00,39.6,115.0,beijing_grid_006
18,13.29,,-6.48,0.25,clear-day,rain,,Clear,13.29,1523095200,,165.0,4.26,2018-04-07 03:00:00,39.6,115.0,beijing_grid_006
19,11.7,,-6.77,0.27,clear-night,rain,,Clear,11.7,1523098800,,152.0,3.04,2018-04-07 04:00:00,39.6,115.0,beijing_grid_006
20,8.67,0.61,-8.27,0.27,partly-cloudy-night,rain,1011.41,Mostly Cloudy,9.61,1523102400,15.58,216.0,2.1,2018-04-07 05:00:00,39.6,115.0,beijing_grid_006
21,5.76,,-5.67,0.38,clear-night,rain,,Clear,7.78,1523106000,,160.0,3.13,2018-04-07 06:00:00,39.6,115.0,beijing_grid_006
22,7.95,,-5.17,0.39,clear-night,rain,,Clear,7.95,1523109600,,138.0,0.92,2018-04-07 07:00:00,39.6,115.0,beijing_grid_006
23,2.5,,-8.06,0.38,clear-night,rain,1010.29,Clear,5.19,1523113200,16.09,271.0,3.33,2018-04-07 08:00:00,39.6,115.0,beijing_grid_006
0,-0.86,,-1.08,0.82,clear-night,rain,,Clear,1.57,1522857600,6.02,160.0,2.2,2018-04-04 09:00:00,39.7,115.0,beijing_grid_007
1,-0.82,,-0.39,0.9,clear-night,rain,,Clear,1.11,1522861200,6.2,148.0,1.73,2018-04-04 10:00:00,39.7,115.0,beijing_grid_007
2,-1.02,,-2.61,0.89,clear-night,snow,1023.73,Clear,-1.02,1522864800,11.6,145.0,0.89,2018-04-04 11:00:00,39.7,115.0,beijing_grid_007
3,-2.27,,-0.48,0.89,clear-night,rain,,Clear,1.11,1522868400,4.51,150.0,3.13,2018-04-04 12:00:00,39.7,115.0,beijing_grid_007
4,-2.13,,-0.48,0.89,clear-night,rain,,Clear,1.11,1522872000,4.51,171.0,2.96,2018-04-04 13:00:00,39.7,115.0,beijing_grid_007
5,-1.53,0.0,-3.11,0.89,clear-night,snow,1021.96,Clear,-1.53,1522875600,10.9,218.0,0.49,2018-04-04 14:00:00,39.7,115.0,beijing_grid_007
6,-2.56,,-0.93,0.86,clear-night,rain,,Clear,1.11,1522879200,4.51,175.0,3.49,2018-04-04 15:00:00,39.7,115.0,beijing_grid_007
7,-1.49,,-1.17,0.81,clear-day,rain,,Clear,1.76,1522882800,4.51,180.0,3.13,2018-04-04 16:00:00,39.7,115.0,beijing_grid_007
8,-2.92,0.88,-3.08,0.84,partly-cloudy-day,snow,1022.0,Mostly Cloudy,-0.65,1522886400,9.53,246.0,1.78,2018-04-04 17:00:00,39.7,115.0,beijing_grid_007
9,-0.92,,-0.85,0.79,clear-day,rain,,Clear,2.45,1522890000,4.99,185.0,3.49,2018-04-04 18:00:00,39.7,115.0,beijing_grid_007
10,-1.01,,-0.85,0.79,clear-day,rain,,Clear,2.45,1522893600,6.12,193.0,3.6,2018-04-04 19:00:00,39.7,115.0,beijing_grid_007
11,-0.3,0.82,-3.62,0.64,partly-cloudy-day,rain,1020.62,Mostly Cloudy,2.61,1522897200,9.4,251.0,2.91,2018-04-04 20:00:00,39.7,115.0,beijing_grid_007
12,3.69,,-0.32,0.75,clear-day,rain,,Clear,3.69,1522900800,6.12,,,2018-04-04 21:00:00,39.7,115.0,beijing_grid_007
13,4.16,,-0.27,0.73,clear-day,rain,,Clear,4.16,1522904400,6.12,,,2018-04-04 22:00:00,39.7,115.0,beijing_grid_007
14,0.96,0.76,-4.14,0.53,partly-cloudy-day,rain,1018.95,Mostly Cloudy,4.68,1522908000,13.71,274.0,4.97,2018-04-04 23:00:00,39.7,115.0,beijing_grid_007
15,2.41,,0.71,0.71,clear-day,rain,,Clear,5.46,1522911600,8.05,180.0,4.02,2018-04-05 00:00:00,39.7,115.0,beijing_grid_007
16,3.26,,1.21,0.71,clear-day,rain,,Clear,6.15,1522915200,8.05,190.0,4.02,2018-04-05 01:00:00,39.7,115.0,beijing_grid_007
17,1.8,0.35,-3.72,0.52,partly-cloudy-day,rain,1018.74,Partly Cloudy,5.45,1522918800,13.18,278.0,5.21,2018-04-05 02:00:00,39.7,115.0,beijing_grid_007
18,5.68,0.0,1.79,0.7,clear-day,rain,,Clear,6.8,1522922400,7.64,190.0,1.79,2018-04-05 03:00:00,39.7,115.0,beijing_grid_007
19,5.46,0.0,1.79,0.77,clear-night,rain,,Clear,5.46,1522926000,6.68,180.0,0.89,2018-04-05 04:00:00,39.7,115.0,beijing_grid_007
20,-1.97,0.53,-3.89,0.64,partly-cloudy-night,rain,1021.18,Partly Cloudy,2.18,1522929600,11.04,310.0,4.6,2018-04-05 05:00:00,39.7,115.0,beijing_grid_007
21,0.94,0.0,1.55,0.91,clear-night,rain,,Clear,2.91,1522933200,5.65,0.0,1.99,2018-04-05 06:00:00,39.7,115.0,beijing_grid_007
22,1.92,0.0,-2.06,0.56,wind,rain,,Breezy,6.17,1522936800,6.21,290.0,7.3,2018-04-05 07:00:00,39.7,115.0,beijing_grid_007
23,-4.46,0.0,-7.79,0.5,wind,rain,1022.26,Breezy,1.5,1522940400,12.02,298.0,8.23,2018-04-05 08:00:00,39.7,115.0,beijing_grid_007
0,3.03,0.0,-7.31,0.35,wind,rain,,Breezy,7.26,1522944000,8.05,303.0,8.26,2018-04-05 09:00:00,39.7,115.0,beijing_grid_007
1,2.75,,-8.85,0.32,wind,rain,,Breezy,6.8,1522947600,,305.0,7.24,2018-04-05 10:00:00,39.7,115.0,beijing_grid_007
2,-5.07,,-9.38,0.47,wind,snow,1023.56,Breezy,0.59,1522951200,16.03,313.0,6.79,2018-04-05 11:00:00,39.7,115.0,beijing_grid_007
3,0.96,,-8.86,0.35,wind,rain,,Breezy,5.46,1522954800,,309.0,7.43,2018-04-05 12:00:00,39.7,115.0,beijing_grid_007
4,0.43,,-8.26,0.4,clear-night,rain,,Clear,4.08,1522958400,,304.0,4.53,2018-04-05 13:00:00,39.7,115.0,beijing_grid_007
5,-5.69,,-10.38,0.44,wind,snow,1023.62,Breezy,0.28,1522962000,14.92,307.0,7.34,2018-04-05 14:00:00,39.7,115.0,beijing_grid_007
6,-0.52,,-10.41,0.32,wind,rain,,Breezy,5.0,1522965600,,314.0,10.43,2018-04-05 15:00:00,39.7,115.0,beijing_grid_007
7,1.94,,-10.16,0.3,wind,rain,,Breezy,6.11,1522969200,,321.0,7.0,2018-04-05 16:00:00,39.7,115.0,beijing_grid_007
8,-4.18,0.68,-10.72,0.41,partly-cloudy-day,snow,1025.94,Mostly Cloudy,1.09,1522972800,16.09,312.0,6.24,2018-04-05 17:00:00,39.7,115.0,beijing_grid_007
9,3.37,,-10.44,0.26,wind,rain,,Breezy,7.72,1522976400,,316.0,9.28,2018-04-05 18:00:00,39.7,115.0,beijing_grid_007
10,4.78,,-8.86,0.27,wind,rain,,Windy,9.16,1522980000,,320.0,11.5,2018-04-05 19:00:00,39.7,115.0,beijing_grid_007
11,-3.38,0.76,-11.53,0.35,wind,rain,1028.09,Breezy and Mostly Cloudy,2.34,1522983600,15.68,317.0,8.26,2018-04-05 20:00:00,39.7,115.0,beijing_grid_007
12,10.27,,-12.47,0.19,wind,rain,,Breezy,10.27,1522987200,9.98,320.0,10.76,2018-04-05 21:00:00,39.7,115.0,beijing_grid_007
13,10.92,,-11.16,0.2,wind,rain,,Breezy,10.92,1522990800,9.98,340.0,10.39,2018-04-05 22:00:00,39.7,115.0,beijing_grid_007
14,-1.78,0.75,-8.01,0.43,partly-cloudy-day,rain,1028.13,Mostly Cloudy,3.23,1522994400,14.53,311.0,7.05,2018-04-05 23:00:00,39.7,115.0,beijing_grid_007
15,10.65,,-13.27,0.17,wind,rain,,Windy,10.65,1522998000,,340.0,11.55,2018-04-06 00:00:00,39.7,115.0,beijing_grid_007
16,10.46,,-12.61,0.18,wind,rain,,Breezy,10.46,1523001600,,324.0,9.28,2018-04-06 01:00:00,39.7,115.0,beijing_grid_007
17,-2.56,0.61,-9.89,0.38,wind,rain,1028.86,Breezy and Mostly Cloudy,3.01,1523005200,14.55,323.0,8.4,2018-04-06 02:00:00,39.7,115.0,beijing_grid_007
18,4.05,,-10.6,0.25,wind,rain,,Breezy,8.24,1523008800,9.98,316.0,9.26,2018-04-06 03:00:00,39.7,115.0,beijing_grid_007
19,3.13,,-10.02,0.28,wind,rain,,Breezy,7.22,1523012400,9.98,312.0,7.78,2018-04-06 04:00:00,39.7,115.0,beijing_grid_007
20,-3.97,0.47,-12.46,0.36,partly-cloudy-night,snow,1030.35,Partly Cloudy,0.85,1523016000,15.68,304.0,5.21,2018-04-06 05:00:00,39.7,115.0,beijing_grid_007
21,1.63,,-9.63,0.32,clear-night,rain,,Clear,5.65,1523019600,9.98,320.0,6.23,2018-04-06 06:00:00,39.7,115.0,beijing_grid_007
22,2.17,,-10.91,0.31,clear-night,rain,,Clear,5.0,1523023200,9.98,312.0,3.48,2018-04-06 07:00:00,39.7,115.0,beijing_grid_007
23,-6.37,,-11.81,0.46,clear-night,snow,1028.39,Clear,-1.62,1523026800,12.1,279.0,4.13,2018-04-06 08:00:00,39.7,115.0,beijing_grid_007
0,-1.53,,-12.36,0.32,clear-night,rain,,Clear,2.74,1523030400,,326.0,5.07,2018-04-06 09:00:00,39.7,115.0,beijing_grid_007
1,-1.26,,-12.36,0.32,clear-night,rain,,Clear,2.74,1523034000,,320.0,4.57,2018-04-06 10:00:00,39.7,115.0,beijing_grid_007
2,-6.58,,-12.27,0.44,clear-night,snow,1027.87,Clear,-1.61,1523037600,15.06,299.0,4.46,2018-04-06 11:00:00,39.7,115.0,beijing_grid_007
3,-2.44,,-11.57,0.38,clear-night,rain,,Clear,1.17,1523041200,,294.0,3.43,2018-04-06 12:00:00,39.7,115.0,beijing_grid_007
4,-2.94,,-11.87,0.36,clear-night,rain,,Clear,1.63,1523044800,,289.0,5.12,2018-04-06 13:00:00,39.7,115.0,beijing_grid_007
5,-6.54,,-13.67,0.41,clear-night,snow,1026.71,Clear,-2.27,1523048400,16.09,307.0,3.35,2018-04-06 14:00:00,39.7,115.0,beijing_grid_007
6,-2.73,,-10.63,0.41,clear-night,rain,,Clear,1.17,1523052000,,320.0,3.83,2018-04-06 15:00:00,39.7,115.0,beijing_grid_007
7,0.67,,-9.58,0.39,clear-day,rain,,Clear,2.93,1523055600,,339.0,2.28,2018-04-06 16:00:00,39.7,115.0,beijing_grid_007
8,-1.19,0.56,-13.96,0.31,partly-cloudy-day,rain,1025.65,Partly Cloudy,1.13,1523059200,15.55,327.0,2.05,2018-04-06 17:00:00,39.7,115.0,beijing_grid_007
9,4.54,,-12.4,0.21,wind,rain,,Breezy,8.37,1523062800,,320.0,8.05,2018-04-06 18:00:00,39.7,115.0,beijing_grid_007
10,10.27,,-12.23,0.19,clear-day,rain,,Clear,10.27,1523066400,,320.0,5.81,2018-04-06 19:00:00,39.7,115.0,beijing_grid_007
11,4.43,0.32,-12.78,0.24,partly-cloudy-day,rain,1022.4,Partly Cloudy,6.14,1523070000,16.09,302.0,2.29,2018-04-06 20:00:00,39.7,115.0,beijing_grid_007
12,11.61,,-11.51,0.19,clear-day,rain,,Clear,11.61,1523073600,,,,2018-04-06 21:00:00,39.7,115.0,beijing_grid_007
13,12.07,,-11.94,0.17,clear-day,rain,,Clear,12.07,1523077200,,180.0,7.15,2018-04-06 22:00:00,39.7,115.0,beijing_grid_007
14,10.22,0.59,-10.66,0.22,partly-cloudy-day,rain,1017.19,Partly Cloudy,10.22,1523080800,16.09,268.0,2.62,2018-04-06 23:00:00,39.7,115.0,beijing_grid_007
15,14.62,,-10.29,0.17,wind,rain,,Breezy,14.62,1523084400,,170.0,7.15,2018-04-07 00:00:00,39.7,115.0,beijing_grid_007
16,14.62,,-8.87,0.19,clear-day,rain,,Clear,14.62,1523088000,,175.0,6.19,2018-04-07 01:00:00,39.7,115.0,beijing_grid_007
17,11.81,0.64,-9.33,0.22,partly-cloudy-day,rain,1013.35,Mostly Cloudy,11.81,1523091600,16.09,239.0,3.73,2018-04-07 02:00:00,39.7,115.0,beijing_grid_007
18,13.18,,-6.54,0.25,clear-day,rain,,Clear,13.18,1523095200,,166.0,4.24,2018-04-07 03:00:00,39.7,115.0,beijing_grid_007
19,11.61,,-6.79,0.27,clear-night,rain,,Clear,11.61,1523098800,,150.0,2.93,2018-04-07 04:00:00,39.7,115.0,beijing_grid_007
20,8.66,0.61,-8.34,0.27,partly-cloudy-night,rain,1011.4,Mostly Cloudy,9.56,1523102400,15.63,215.0,2.03,2018-04-07 05:00:00,39.7,115.0,beijing_grid_007
21,5.76,,-5.74,0.38,clear-night,rain,,Clear,7.78,1523106000,,160.0,3.13,2018-04-07 06:00:00,39.7,115.0,beijing_grid_007
22,7.91,,-5.28,0.39,clear-night,rain,,Clear,7.91,1523109600,,133.0,0.93,2018-04-07 07:00:00,39.7,115.0,beijing_grid_007
23,2.61,,-8.0,0.38,clear-night,rain,1010.3,Clear,5.18,1523113200,16.09,271.0,3.17,2018-04-07 08:00:00,39.7,115.0,beijing_grid_007
0,-0.93,,-1.03,0.83,clear-night,rain,,Clear,1.55,1522857600,5.87,160.0,2.25,2018-04-04 09:00:00,39.8,115.0,beijing_grid_008
1,-0.82,,-0.32,0.9,clear-night,rain,,Clear,1.11,1522861200,6.07,148.0,1.73,2018-04-04 10:00:00,39.8,115.0,beijing_grid_008
2,-1.37,,-2.95,0.89,clear-night,snow,1023.5,Clear,-1.37,1522864800,12.17,127.0,0.85,2018-04-04 11:00:00,39.8,115.0,beijing_grid_008
3,-2.27,,-0.46,0.89,clear-night,rain,,Clear,1.11,1522868400,4.51,150.0,3.13,2018-04-04 12:00:00,39.8,115.0,beijing_grid_008
4,-2.18,,-0.46,0.89,clear-night,rain,,Clear,1.11,1522872000,4.51,171.0,3.02,2018-04-04 13:00:00,39.8,115.0,beijing_grid_008
5,-1.9,0.0,-3.43,0.89,clear-night,snow,1021.77,Clear,-1.9,1522875600,11.38,222.0,0.39,2018-04-04 14:00:00,39.8,115.0,beijing_grid_008
6,-2.54,,-0.89,0.87,clear-night,rain,,Clear,1.11,1522879200,4.51,175.0,3.47,2018-04-04 15:00:00,39.8,115.0,beijing_grid_008
7,-1.46,,-1.11,0.81,clear-day,rain,,Clear,1.78,1522882800,4.51,180.0,3.13,2018-04-04 16:00:00,39.8,115.0,beijing_grid_008
8,-3.43,0.85,-3.45,0.84,partly-cloudy-day,snow,1021.98,Mostly Cloudy,-1.03,1522886400,10.12,248.0,1.84,2018-04-04 17:00:00,39.8,115.0,beijing_grid_008
9,-0.93,,-0.81,0.79,clear-day,rain,,Clear,2.44,1522890000,4.99,185.0,3.47,2018-04-04 18:00:00,39.8,115.0,beijing_grid_008
10,-1.03,,-0.81,0.79,clear-day,rain,,Clear,2.44,1522893600,6.12,193.0,3.62,2018-04-04 19:00:00,39.8,115.0,beijing_grid_008
11,-0.63,0.8,-3.91,0.63,partly-cloudy-day,rain,1020.48,Mostly Cloudy,2.42,1522897200,9.35,254.0,3.04,2018-04-04 20:00:00,39.8,115.0,beijing_grid_008
12,3.65,,-0.31,0.75,clear-day,rain,,Clear,3.65,1522900800,6.12,,,2018-04-04 21:00:00,39.8,115.0,beijing_grid_008
13,4.09,,-0.24,0.73,clear-day,rain,,Clear,4.09,1522904400,6.12,,,2018-04-04 22:00:00,39.8,115.0,beijing_grid_008
14,0.41,0.74,-4.84,0.51,partly-cloudy-day,rain,1019.03,Mostly Cloudy,4.51,1522908000,14.36,278.0,5.7,2018-04-04 23:00:00,39.8,115.0,beijing_grid_008
15,2.38,,0.73,0.72,clear-day,rain,,Clear,5.44,1522911600,8.05,180.0,4.02,2018-04-05 00:00:00,39.8,115.0,beijing_grid_008
16,3.19,,1.21,0.71,clear-day,rain,,Clear,6.09,1522915200,8.05,190.0,4.02,2018-04-05 01:00:00,39.8,115.0,beijing_grid_008
17,1.11,0.3,-4.48,0.5,partly-cloudy-day,rain,1019.0,Partly Cloudy,5.17,1522918800,13.82,281.0,6.02,2018-04-05 02:00:00,39.8,115.0,beijing_grid_008
18,5.63,0.0,1.76,0.7,clear-day,rain,,Clear,6.77,1522922400,7.66,190.0,1.79,2018-04-05 03:00:00,39.8,115.0,beijing_grid_008
19,5.44,0.0,1.76,0.77,clear-night,rain,,Clear,5.44,1522926000,6.69,180.0,0.89,2018-04-05 04:00:00,39.8,115.0,beijing_grid_008
20,-2.86,0.53,-4.85,0.62,partly-cloudy-night,rain,1021.61,Partly Cloudy,1.74,1522929600,11.72,310.0,5.22,2018-04-05 05:00:00,39.8,115.0,beijing_grid_008
21,0.84,0.0,1.53,0.91,clear-night,rain,,Clear,2.88,1522933200,5.68,1.0,2.05,2018-04-05 06:00:00,39.8,115.0,beijing_grid_008
22,1.96,0.0,-2.27,0.54,wind,rain,,Breezy,6.25,1522936800,6.26,290.0,7.49,2018-04-05 07:00:00,39.8,115.0,beijing_grid_008
23,-4.47,0.0,-7.9,0.5,wind,rain,1022.36,Breezy,1.46,1522940400,12.04,298.0,8.13,2018-04-05 08:00:00,39.8,115.0,beijing_grid_008
